Series Name,Series Code,Country Name,Country Code,2015 [YR2015]
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Austria,AUT,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Azerbaijan,AZE,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Bahamas, The",BHS,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bahrain,BHR,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bangladesh,BGD,94
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Barbados,BRB,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Belarus,BLR,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Belgium,BEL,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Belize,BLZ,94
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Benin,BEN,79
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bermuda,BMU,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bhutan,BTN,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bolivia,BOL,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bosnia and Herzegovina,BIH,74
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Botswana,BWA,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Brazil,BRA,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,British Virgin Islands,VGB,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Brunei Darussalam,BRN,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Bulgaria,BGR,91
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Burkina Faso,BFA,91
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Burundi,BDI,94
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Cabo Verde,CPV,93
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Cambodia,KHM,87
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Cameroon,CMR,83
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Canada,CAN,91
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Caribbean small states,CSS,91.4309558959218
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Cayman Islands,CYM,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Central African Republic,CAF,47
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Central Europe and the Baltics,CEB,93.0171815661505
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Chad,TCD,62
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Channel Islands,CHI,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Chile,CHL,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,China,CHN,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Colombia,COL,91
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Comoros,COM,81
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Congo, Dem. Rep.",ZAR,78
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Congo, Rep.",COG,80
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Costa Rica,CRI,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Cote d'Ivoire,CIV,81
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Croatia,HRV,94
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Cuba,CUB,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Curacao,CUW,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Cyprus,CYP,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Czech Republic,CZE,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Denmark,DNK,93
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Djibouti,DJI,84
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Dominica,DMA,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Dominican Republic,DOM,87
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Early-demographic dividend,EAR,85.2379878026391
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,East Asia & Pacific,EAS,93.4002933535463
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,East Asia & Pacific (excluding high income),EAP,93.1274668494849
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,East Asia & Pacific (IDA & IBRD countries),TEA,93.0548242159568
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Ecuador,ECU,84
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Egypt, Arab Rep.",EGY,93
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,El Salvador,SLV,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Equatorial Guinea,GNQ,17
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Eritrea,ERI,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Estonia,EST,93
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Ethiopia,ETH,85
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Euro area,EMU,96.1768502166292
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Europe & Central Asia,ECS,94.0216087414528
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Europe & Central Asia (excluding high income),ECA,92.5319172265756
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Europe & Central Asia (IDA & IBRD countries),TEC,92.509674954529
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,European Union,EUU,95.5699111916768
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Faroe Islands,FRO,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Fiji,FJI,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Finland,FIN,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Fragile and conflict affected situations,FCS,73.8253489523655
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,France,FRA,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,French Polynesia,PYF,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Gabon,GAB,79
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Gambia, The",GMB,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Georgia,GEO,91
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Germany,DEU,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Ghana,GHA,88
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Gibraltar,GIB,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Greece,GRC,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Greenland,GRL,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Grenada,GRD,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Guam,GUM,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Guatemala,GTM,90
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Guinea,GIN,42
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Guinea-Bissau,GNB,78
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Guyana,GUY,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Haiti,HTI,56
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Heavily indebted poor countries (HIPC),HPC,81.4153418534524
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,High income,HIC,95.1694066036401
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Honduras,HND,85
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Hong Kong SAR, China",HKG,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Hungary,HUN,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Iceland,ISL,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,India,IND,86
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Indonesia,IDN,82
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Iran, Islamic Rep.",IRN,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Iraq,IRQ,63
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Ireland,IRL,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Isle of Man,IMY,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Israel,ISR,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Italy,ITA,93
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Jamaica,JAM,91
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Japan,JPN,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Jordan,JOR,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Kazakhstan,KAZ,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Kenya,KEN,83
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Kiribati,KIR,76
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Korea, Dem. People’s Rep.",PRK,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Korea, Rep.",KOR,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Kosovo,KSV,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Kuwait,KWT,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Kyrgyz Republic,KGZ,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Lao PDR,LAO,89
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Late-demographic dividend,LTE,98.0306492755281
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Latin America & Caribbean,LCN,90.983187884698
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Latin America & Caribbean (excluding high income),LAC,90.8538195975978
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Latin America & the Caribbean (IDA & IBRD countries),TLA,90.8902529178457
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Latvia,LVA,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Least developed countries: UN classification,LDC,80.9039761678619
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Lebanon,LBN,75
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Lesotho,LSO,90
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Liberia,LBR,52
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Libya,LBY,94
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Liechtenstein,LIE,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Lithuania,LTU,93
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Low & middle income,LMY,85.1393750770489
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Low income,LIC,79.8654469390181
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Lower middle income,LMC,81.645705423945
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Luxembourg,LUX,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Macao SAR, China",MAC,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Macedonia, FYR",MKD,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Madagascar,MDG,71
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Malawi,MWI,88
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Malaysia,MYS,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Maldives,MDV,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Mali,MLI,76
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Malta,MLT,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Marshall Islands,MHL,85
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Mauritania,MRT,67
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Mauritius,MUS,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Mexico,MEX,87
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,"Micronesia, Fed. Sts.",FSM,71
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Middle East & North Africa,MEA,86.8306727945694
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Middle East & North Africa (excluding high income),MNA,85.5429936041267
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Middle East & North Africa (IDA & IBRD countries),TMN,85.5429936041267
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Middle income,MIC,86.2295423840251
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Moldova,MDA,88
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Monaco,MCO,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Mongolia,MNG,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Montenegro,MNE,89
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Morocco,MAR,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Mozambique,MOZ,80
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Myanmar,MMR,76
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Namibia,NAM,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Nauru,NRU,91
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Nepal,NPL,90
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Netherlands,NLD,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,New Caledonia,NCL,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,New Zealand,NZL,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Nicaragua,NIC,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Niger,NER,65
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Nigeria,NGA,55
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,North America,NAC,92.8203368139379
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Northern Mariana Islands,MNP,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Norway,NOR,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,OECD members,OED,93.8812712109305
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Oman,OMN,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Other small states,OSS,87.0468990272894
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Pacific island small states,PSS,88.0263588028632
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Pakistan,PAK,72
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Palau,PLW,89
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Panama,PAN,72
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Papua New Guinea,PNG,63
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Paraguay,PRY,89
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Peru,PER,88
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Philippines,PHL,79
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Poland,POL,92
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Portugal,PRT,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Post-demographic dividend,PST,93.0052081825552
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Pre-demographic dividend,PRE,73.3015706689518
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Puerto Rico,PRI,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Qatar,QAT,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Romania,ROM,89
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Russian Federation,RUS,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Rwanda,RWA,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Samoa,WSM,61
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,San Marino,SMR,76
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sao Tome and Principe,STP,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Saudi Arabia,SAU,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Senegal,SEN,85
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Serbia,SRB,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Seychelles,SYC,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sierra Leone,SLE,86
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Singapore,SGP,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sint Maarten (Dutch part),SXM,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Slovak Republic,SVK,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Slovenia,SVN,95
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Small states,SST,87.6815861949425
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Solomon Islands,SLB,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Somalia,SOM,47
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,South Africa,ZAF,70
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,South Asia,SAS,84.6089267000997
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,South Asia (IDA & IBRD),TSA,84.6089267000997
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,South Sudan,SSD,41
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Spain,ESP,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sri Lanka,LKA,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,St. Kitts and Nevis,KNA,90
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,St. Lucia,LCA,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,St. Martin (French part),MAF,..
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,St. Vincent and the Grenadines,VCT,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sub-Saharan Africa,SSF,75.4889349746233
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sub-Saharan Africa (excluding high income),SSA,75.4878545418886
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sub-Saharan Africa (IDA & IBRD countries),TSS,75.4889349746233
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sudan,SDN,93
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Suriname,SUR,89
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Swaziland,SWZ,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Sweden,SWE,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Switzerland,CHE,97
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Syrian Arab Republic,SYR,50
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Tajikistan,TJK,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Tanzania,TZA,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Thailand,THA,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Timor-Leste,TMP,75
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Togo,TGO,88
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Tonga,TON,84
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Trinidad and Tobago,TTO,88
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Tunisia,TUN,98
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Turkey,TUR,96
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Turkmenistan,TKM,99
"Immunization, Pol3 (% of one-year-old children)",SH.IMM.POL3,Turks and Caicos Islands,TCA,..
